,date,minTemp,maxTemp,percipitation,wind,windGust,drop,snowday
0,12/1/2017,1.0137777092814158,0.7295789716361638,-0.22067980274479526,-0.8827053769191826,-0.3836529391387013,False,False
1,12/2/2017,0.06707666581890039,0.34473610606397376,-0.41278202536258557,-1.2894365062208317,-1.4281602878752109,True,False
2,12/3/2017,0.3827995928629526,0.344589777978205,-0.41278202536258557,-1.6469623021778823,-2.118882889459032,True,False
3,12/4/2017,0.2108280429717932,0.5978836944441493,-0.41278202536258557,-1.2604233138997174,-1.5561966725590417,False,False
4,12/5/2017,1.22550696109665,1.4941432197786373,-0.41278202536258557,-0.7476314026242011,0.36868115582681255,False,False
5,12/6/2017,1.0011487921996536,1.4104435547188363,1.0134189535716385,0.42921133200094636,1.8165512502965915,False,False
6,12/7/2017,0.4507774675252835,0.12158577526639405,-0.41278202536258557,-0.1557362584731802,-0.047196424499613296,False,False
7,12/8/2017,0.10122151570662002,-0.47338422146991604,-0.41278202536258557,-0.7972010271728318,-0.6558505915398518,False,False
8,12/9/2017,0.14550068177108572,-0.7347261826531623,1.1673205911481224,-0.8952213818577085,-0.6464644655949849,True,False
9,12/10/2017,-0.3242638511591915,-0.41456033099082434,-0.24280316314641495,-0.1740809226762166,-0.2902730194820735,True,False
10,12/11/2017,0.22189783448791758,-0.25052654684390385,-0.41278202536258557,-0.4355379239699901,-0.3810055702824565,False,False
11,12/12/2017,0.19819912589004174,0.3020083050194457,0.46528178188182057,-1.2121547293654866,0.0076763117934561444,False,False
12,12/13/2017,-1.107412622785059,-0.4528982894622796,-0.41278202536258557,1.8123990129098932,1.277450683206781,False,False
13,12/14/2017,-0.7405503771876778,-1.2142433197178304,-0.2076256459860757,-0.3083742729625586,0.7111544178664562,False,False
14,12/15/2017,-1.5564407856921922,-1.4690005170414724,-0.08148126804392154,-1.1587860679748092,-0.6495931742432732,False,False
15,12/16/2017,-1.2530349506167404,-0.7800878892415181,-0.30876100782205107,-0.4335863639483899,0.5106763944799316,True,False
16,12/17/2017,-0.36745162932768205,-0.8599830240713312,-0.41278202536258557,-1.2093184621340953,-1.3617353965730736,True,False
17,12/18/2017,-0.004487197644421668,-0.106247054275776,-0.2880117691845072,-1.4572706680783993,-1.1090320057497247,False,False
18,12/19/2017,0.8244998656115387,0.9834582004451933,-0.41278202536258557,-0.4405339176252852,0.4375127460891719,False,False
19,12/20/2017,0.7056944975090297,0.6757302360732099,-0.41278202536258557,0.12856700547345254,0.5056223266634662,False,False
20,12/21/2017,-0.26252247875947515,-0.4149993152481306,-0.41278202536258557,-1.0604274428861882,-1.176419576635951,False,False
21,12/22/2017,-0.07059412162797457,-0.31052106200913565,-0.41278202536258557,-0.7649352348157179,-1.0794296085389892,True,False
22,12/23/2017,0.3403913774772968,0.12348804038139792,1.478146934182058,-0.8846309161404942,-0.5307022456082884,True,False
23,12/24/2017,0.39574033505786566,0.19606677092276315,-0.3398161596901631,-0.4751415820083181,-0.446708451896527,True,False
24,12/25/2017,0.1928980989668374,-0.6706344810863952,0.3417482352914104,0.735398088989783,1.2589191012130692,True,False
25,12/26/2017,-0.8113346778681757,-1.183953405963667,-0.41278202536258557,0.2626521893574909,0.4777046187248849,True,False
26,12/27/2017,-1.3966304152130897,-1.9729544444295435,-0.41278202536258557,-0.2951036648156806,-0.3463491052552546,True,False
27,12/28/2017,-2.0598824308404837,-2.418523465595829,-0.41278202536258557,0.43288026484155295,0.43197733848066033,True,False
28,12/29/2017,-2.2898534517738356,-2.2081036782601515,-0.41278202536258557,-0.36398072317800395,-0.1858222846084226,True,False
29,12/30/2017,-1.9666467220146393,-2.0932361309315746,-0.23689443956088918,-1.242573044902153,-0.8534405761741083,True,False
30,12/31/2017,-2.140956960254282,-2.6246997384441926,-0.41278202536258557,0.134395664737964,0.1008155615540619,True,False
31,1/1/2018,-2.946089402355807,-2.5521210079028274,-0.41278202536258557,-0.4065767732494514,0.2796332942985842,True,False
32,1/2/2018,-2.1043175094615143,-1.8051161300526153,-0.41278202536258557,-0.24925501470823386,0.2789112846105176,False,False
33,1/3/2018,-1.992528206404423,-1.537043076924016,-0.41278202536258557,-0.9162201676901206,-0.44550510241641594,False,False
34,1/4/2018,-0.9847094407684186,-1.8251630778029553,2.121648156298734,1.9623308641693211,3.130849552474029,False,False
35,1/5/2018,-2.327896115575676,-1.8640863486174857,-0.07048829393131549,2.3270644218061456,2.054333107566562,False,False
36,1/6/2018,-2.4964375892224195,-3.044661344600925,-0.36963460197060694,1.7784418685340606,1.1455635801865933,True,False
37,1/7/2018,-3.4808694713736776,-2.5601690526201093,-0.41278202536258557,-0.8694087479720177,0.04522081557292436,True,False
38,1/8/2018,-1.8216480444092173,-1.449685209719976,-0.008377990195091485,-0.007938112837368137,-0.11915672341026246,False,False
39,1/9/2018,-0.2977587165431486,-0.03703386970706235,-0.3520458433904373,-0.01673314333471097,0.7434041839334359,False,False
40,1/10/2018,-0.889758693820361,-0.4720672686979972,-0.41278202536258557,-1.2452792081321045,-0.4594639563857063,False,False
41,1/11/2018,0.005491205975716994,0.4910641918328642,-0.41278202536258557,-1.628643658775134,-2.0772469974471854,False,False
42,1/12/2018,1.1617387254615803,1.4563905736502472,2.304131526567993,-0.37228135846987387,0.7265572912118797,False,False
43,1/13/2018,-0.3354895552318807,1.3102088159671355,1.3407347577744821,0.5251240018624962,1.3075344202095605,True,False
44,1/14/2018,-1.8467499660161766,-1.7992630066218647,-0.41278202536258557,0.9945912806585013,1.2562717323568233,True,False
45,1/15/2018,-1.7424444656742077,-1.5567973685028087,-0.41278202536258557,-0.06830636950551752,-0.2358816229810481,True,False
46,1/16/2018,-1.134385495070807,-0.9296351928973312,-0.41278202536258557,-1.4266181653391412,-1.1819549842444625,False,False
47,1/17/2018,-0.027718168572613656,-0.7003390824974836,0.36524571745710577,-0.9741684899314851,-0.13335624727557438,False,False
48,1/18/2018,-1.4530707606896123,-1.307893294609917,-0.41278202536258557,-0.28547596870912284,0.4293299696244166,False,False
49,1/19/2018,-1.1859925512938092,-0.7263854817643429,-0.41278202536258557,-1.1893344875129153,-0.44791180137663916,False,False
50,1/20/2018,0.04805533391795888,0.560277376401548,-0.41278202536258557,-0.327551602774811,1.247126276307978,True,False
51,1/21/2018,0.12772665032266287,0.4287284272953123,-0.41278202536258557,-1.1989882044197615,-0.755487928493058,True,False
52,1/22/2018,0.845236235634672,0.2802054202398804,-0.38090240043602813,-1.1840262442541645,-0.2269768368282247,False,False
53,1/23/2018,1.017051872969288,1.3320117007467007,1.0011892698713647,-0.3522713630484062,0.5513496069076902,False,False
54,1/24/2018,0.1681080024729971,0.4834551313728787,-0.41278202536258557,0.4940811871189173,0.3843246990682571,False,False
55,1/25/2018,-0.9341937724413809,-0.9300741771546375,-0.41278202536258557,0.1107947988767523,0.3402821080961877,False,False
56,1/26/2018,-1.120041539866821,-0.6944859590667132,-0.41278202536258557,-1.236458156834474,-0.7032625610562323,False,False
57,1/27/2018,-0.5281974751461735,0.7058738217415946,-0.41278202536258557,-1.0543385756187975,0.43558738692099525,True,False
58,1/28/2018,1.5816112402910578,0.7320665490942327,0.12367511133258843,-1.1201451795471369,0.021153825970701486,True,False
59,1/29/2018,0.7487263631209661,0.12392702463871419,-0.408110011364728,-0.054281158150287466,-0.06356197742912593,False,False
60,1/30/2018,-0.12329256574694122,-0.5133317888848177,-0.14194262566325466,0.011941778582659114,0.3243978949587201,False,False
61,1/31/2018,-1.3863401864798106,-1.205317306485926,-0.41278202536258557,-0.2590648564168079,0.8023683084588837,False,False
62,2/1/2018,-0.1522923012680214,-0.08868768398349477,-0.383513231787772,-0.8236641810657227,-0.06669068607741474,False,False
63,2/2/2018,-1.125342566790036,-0.5282572536332513,0.9546065420691962,0.4315532040268661,1.5323201030943299,False,False
64,2/3/2018,-1.8798034280079532,-1.4012506133304663,-0.41278202536258557,-0.0047115336016575905,1.5161952200608397,True,False
65,2/4/2018,-0.3390755440328718,-0.08005432692312792,0.6190460072818973,-0.5984801753734142,0.1359533663733089,True,False
66,2/5/2018,-0.11986248950250426,0.11105015309104328,2.767073148885115,0.4043874885261991,1.307053080417515,False,False
67,2/6/2018,-0.9867363040037721,-0.7279950907077893,-0.40975895748161895,-1.4205587128894674,-1.2601727004516894,False,False
68,2/7/2018,-0.46661201530302204,-0.8435942784652201,1.647713559869006,-0.9834579156342993,-0.23179023474866967,False,False
69,2/8/2018,-0.597110825147904,-0.4280225148815703,-0.260254509550177,0.08123516974958975,0.94604823638416,False,False
70,2/9/2018,-1.2118740356836033,-1.1166424865099671,-0.41278202536258557,-1.1279514196335352,-0.7643927146458812,False,False
71,2/10/2018,0.0028406925141254724,0.3602468831554724,0.2825235872597454,-1.5939579319912365,-1.0500678812242765,True,False
72,2/11/2018,1.3608390601950526,0.7443581082988187,4.130751587553891,-1.3789740800118224,-0.6423730773626065,True,False
73,2/12/2018,0.7975269933258012,1.315330298969032,-0.3267620029314434,0.050946958214363555,0.9446042170080274,False,False
74,2/13/2018,-0.6936206976616206,-0.7000464263259261,-0.41278202536258557,-0.19880068294981185,0.17999595734537777,False,False
75,2/14/2018,-0.05858885477247181,0.5481321452827308,-0.38791042143281446,-1.0867084511770633,0.10947967781086329,False,False
76,2/15/2018,1.2884956339489064,1.259140314033788,-0.03063876277311872,-1.0665943725544431,-0.755247258597036,False,False
77,2/16/2018,1.5680468478698961,1.2576770331761005,0.2910431421970151,-0.5620770757705089,1.2141545005529322,True,False
78,2/17/2018,-0.273280445162438,-0.012158095126373027,-0.2140840182772317,-0.33265167963125747,0.6261979445706056,True,False
79,2/18/2018,0.23780091525754116,0.1786537287162706,1.5111258565198762,-0.5624673877748291,0.5607357328525582,True,False
80,2/19/2018,-0.31989829957537613,0.3044958824775246,-0.38791042143281446,-1.2527211570144712,-0.13094954831535213,True,False
81,2/20/2018,1.4018440625716355,2.0469707278135045,-0.2080378825152984,-0.8612902582821631,0.1720538507766445,True,False
82,2/21/2018,2.115923571639229,3.2363254089430695,-0.41278202536258557,-0.862799464698867,-0.042623696475191354,True,False
83,2/22/2018,0.7328232823513319,2.562777230148855,0.44247136059816317,0.2630164805615227,-0.039735657722924575,True,False
84,2/23/2018,0.4740084384534755,-0.5908856743423407,0.05277042830627956,-0.6342327549691189,-0.4544098885692393,True,False
85,2/24/2018,0.7376565716048523,1.0645239599611565,-0.138919557782288,-0.8584539910507718,-0.820709470315084,True,False
86,2/25/2018,0.9796328593936962,0.19328653729316667,1.7477496242937214,0.07129522403957596,0.8341367347338189,True,False
87,2/26/2018,1.098905965165889,0.7035325723692945,-0.41278202536258557,-0.9008158539196273,-0.6332276213137616,False,False
88,2/27/2018,0.12086649783381023,1.1158851180660414,-0.41278202536258557,-0.562545450175693,-0.5054319065259539,False,False
89,2/28/2018,0.7356297083694988,1.3084528789379002,-0.41278202536258557,-0.9095328220161056,-0.8813582841126886,False,False
90,3/1/2018,1.2144371695805363,1.58354968018343,-0.41195755230414016,-1.3930773537679157,-1.1172147822144811,False,False
91,3/2/2018,0.4842986671867651,0.9364868849133712,8.185097852459402,2.875218600673047,4.8292570087029585,False,False
92,3/3/2018,0.5806526271439275,0.015644241169721455,-0.41278202536258557,3.6301861002289315,2.7332628842452937,True,False
93,3/4/2018,0.7535596523744865,-0.09776002530116792,-0.41278202536258557,1.2954437735882982,0.8959888980115335,True,False
94,3/5/2018,0.16561340156794913,-0.44616719751689665,-0.3512213703319918,1.4825853692595576,1.4129478346673006,False,False
95,3/6/2018,-0.07651879877744885,0.1280242110402295,-0.41278202536258557,-0.20290250728611933,0.1828839960976461,False,False
96,3/7/2018,0.2593168480634987,-0.5203555370017282,2.8118695183939835,0.7594152876556024,2.0793627767528746,False,False
97,3/8/2018,0.22486017306263878,-0.18628851719132805,1.4437938900801637,0.9360965216110883,1.741221572841632,False,False
98,3/9/2018,-0.23866785760502382,-0.26179380944809844,-0.3993156320746432,-0.03151295789829275,0.4221098727437494,False,False
99,3/10/2018,0.10340429149853832,-0.3599799549990267,-0.41278202536258557,0.8521013782814404,0.6702405355426766,True,False
100,3/11/2018,-0.013530125925192604,0.13416999064252744,-0.41278202536258557,0.06315071354943251,0.09046675602510691,True,False
101,3/12/2018,-0.18129203678911218,-0.005134347009462531,-0.4114079035985098,-0.20246961579041944,-0.2532098554946493,False,False
102,3/13/2018,0.3675201623195884,-0.43680220002769593,0.5849677875328189,1.4719168411414794,1.8538550841800383,False,False
103,3/14/2018,0.09326997532180292,-0.33905503873406395,-0.35177101903762215,0.915383964581843,0.7383501161169693,False,False
104,3/15/2018,0.04867898414421821,0.15553389116479643,-0.38818524578562963,1.2549554083401766,0.8745692772655559,False,False
105,3/16/2018,0.25463947136655374,-0.2752559933388244,-0.41278202536258557,0.838102187726498,1.0959855816060133,False,False
106,3/17/2018,-0.39317720116091137,0.263963002719538,-0.41278202536258557,1.018062042518271,0.7934635223060608,True,False
107,3/18/2018,-0.6864487200596276,-0.19389757765133356,-0.41278202536258557,0.24808054119621278,0.19900887913113416,True,False
108,3/19/2018,-0.12485169131258955,-0.017718562385585935,-0.41278202536258557,-0.3795671825505129,-0.12493280091479705,False,False
109,3/20/2018,-0.24490435986761713,-0.41968181399273097,-0.41278202536258557,-0.6482579663243484,-0.5992931659746262,False,False
110,3/21/2018,0.2309407627686779,-0.5377685792082306,0.6670028568481411,0.8041190225503765,1.0261913117595656,False,False
111,3/22/2018,0.18104874466788887,0.7548937304741694,-0.008927638900721725,1.3178476826362613,1.7053617583343186,False,False
112,3/23/2018,0.4261432835880187,0.5771051062649754,-0.41278202536258557,0.2764432135101285,0.034390670251925326,False,False
113,3/24/2018,0.36377826096203236,0.5507660508265785,-0.41278202536258557,0.4331925144450086,-0.004357183007655549,True,False
114,3/25/2018,0.31981092001072825,-0.004110050409061243,-0.41278202536258557,0.2769115879153107,0.05556962110188141,True,False
115,3/26/2018,0.07518411876026106,0.38131812750619387,-0.41278202536258557,-0.7861595342506256,-0.5307022456082884,False,False
116,3/27/2018,-0.19345321620117978,0.2142114535581194,-0.41195755230414016,-1.2090062125306393,-1.2957918450629808,False,False
117,3/28/2018,0.7898872780541139,1.053842009700047,-0.4050869434837614,-1.1810338522210448,-0.5891850303416922,False,False
118,3/29/2018,1.656449267442252,0.6848025773908731,-0.40316317301405535,-1.3253972522188409,-0.9290109235250905,False,False
119,3/30/2018,1.7100831869005864,1.4042977751165284,-0.3018903990016723,-0.7645969644119738,0.31043904098943076,True,False
120,3/31/2018,0.7353178832563692,1.2704075766379925,-0.41278202536258557,0.36376901927663824,0.2892600901394742,True,False
121,12/1/2018,0.14035556740443558,0.1749955265720516,-0.39629256419367653,-1.3401439494002372,-1.5624540898556198,True,False
122,12/2/2018,1.022820637562176,0.8173758230974901,2.00113767758929,-0.6068328522658605,0.0006968848088114547,True,False
123,12/3/2018,1.909495346747199,1.1141291810368064,-0.4074229504826901,-0.34657280778533484,0.2262045773816484,False,False
124,12/4/2018,0.29034344681993235,0.48286981902979365,-0.41278202536258557,0.6196575693087807,0.5325773550179549,False,False
125,12/5/2018,-0.6293847243568563,-0.7086797833862929,-0.41278202536258557,-0.6005097977958772,-0.4695720920186403,False,False
126,12/6/2018,-0.4238919748042153,-0.28901083340111783,-0.41278202536258557,-0.1576097560939158,-0.4503185003368609,False,False
127,12/7/2018,0.12757073776609804,-0.6290773047280173,-0.31645608970087535,0.6744573747152989,0.053162922141659685,False,False
128,12/8/2018,-1.1560573404333294,-0.8951017646558738,-0.41278202536258557,-0.3299975580018821,-0.5138553528867317,True,False
129,12/9/2018,-0.7932488213066444,-0.8756401292486086,-0.41278202536258557,-0.8945708618505085,-0.8173400917707734,True,False
130,12/10/2018,-0.665088699810235,-0.42977845191077546,-0.41278202536258557,-0.4782900988431657,-0.6385223590262507,False,False
131,12/11/2018,-0.7941842966460229,-0.3751980759189978,-0.41278202536258557,-0.7668607740370297,-1.3489798920838951,False,False
132,12/12/2018,-0.1418461599781776,-0.3181301224691212,-0.41278202536258557,-0.3098834793792621,-0.6233601555768501,False,False
133,12/13/2018,-0.45616587401315695,-0.9771918207722184,-0.17973097417533793,0.12487205183255719,-0.00459785290367808,False,False
134,12/14/2018,0.42957335983246625,0.20952895481350908,-0.4114079035985098,-0.45682293860557044,-0.7323836184749237,False,False
135,12/15/2018,1.4969507220762686,0.7717214603376068,-0.054823305820852014,-1.0154374791882448,-0.9263635546688462,True,False
136,12/16/2018,0.7719573340491475,-0.5728873197927632,1.8050505018556795,1.3827695793548085,0.4675964830919509,True,False
137,12/17/2018,0.6724851229606884,0.057201417528089424,0.2723550862055847,1.1757220714632335,0.7460515527896806,False,False
138,12/18/2018,-0.2827911111129034,-0.29062044234457424,-0.41278202536258557,2.193135362723836,1.352780360661741,False,False
139,12/19/2018,-1.0366283221045611,-0.37973424657782934,-0.41278202536258557,-0.4387124616051248,-0.5114486539265095,False,False
140,12/20/2018,-0.28622118735735097,0.18670177343356245,-0.14111815260480925,-1.227793230338572,-1.4741282380154586,False,False
141,12/21/2018,1.265576488133844,1.6991488679408506,7.567704943860164,0.9064848508833492,1.628828731399248,False,False
142,12/22/2018,1.02032603665716,1.2357278203107662,-0.3031271085893405,1.4767046683944711,1.5465196269596417,True,False
143,12/23/2018,0.29720359930879564,-0.11210017770651645,-0.41278202536258557,0.7161687175769542,1.0228219332152537,True,False
144,12/24/2018,0.30016593788352747,0.015351584998183933,-0.1923728944048348,-0.9209039117419593,-0.6700501154051642,True,False
145,12/25/2018,0.20209693980415191,-0.29383966023148694,-0.41278202536258557,0.3037910746128104,-0.12493280091479654,True,False
146,12/26/2018,-0.3711935306852487,-0.3670037031159272,-0.41278202536258557,-0.4331440103434945,-0.9720908349130716,True,False
147,12/27/2018,0.14924258312863106,-0.1959461708520962,-0.41278202536258557,-0.7727674957024043,-0.9335836515495132,True,False
148,12/28/2018,0.5003576605129535,1.107105432919906,2.0132299491131564,-0.24883868190362587,-0.6712534648852744,True,False
149,12/29/2018,1.2895870218448602,1.3524976327543372,-0.41278202536258557,0.9822834421222794,0.911151101460934,True,False
150,12/30/2018,-1.9666467220146393,-0.1482432148914303,-0.2362073786788513,-1.0717080254806057,0.5436481702349775,True,False
151,12/31/2018,-2.140956960254282,-2.6246997384441926,-0.20116727369491963,0.134395664737964,0.1008155615540619,True,False
152,1/1/2019,1.046987083829757,1.3437179476082015,3.312874313576004,1.3941666898809513,1.8531330744919723,True,False
153,1/2/2019,0.05616278685934082,-0.20092132576824404,-0.41278202536258557,-0.4773793708330858,-0.1778801780396888,False,False
154,1/3/2019,0.37578352781754576,0.07037094524728787,-0.41278202536258557,-0.15003770321010884,0.16964715181642073,False,False
155,1/4/2019,0.017808297944360053,0.10695296668951798,-0.41278202536258557,-0.49913275987385,-0.6758261929096974,False,False
156,1/5/2019,1.0327990411823573,0.14412030047482313,2.215500672785107,0.352351092110267,0.19202945214648998,True,False
157,1/6/2019,0.6848022149293208,0.4503849839891088,-0.41278202536258557,0.9597702457131055,0.7231879126675683,True,False
158,1/7/2019,-0.9923491560401061,-0.7806732015846031,-0.40316317301405535,0.8032343153405851,0.871199898721243,False,False
159,1/8/2019,-0.05734155431996379,-0.09819900955846422,-0.18385333946756519,-1.1094506306287708,-1.3056593107998928,False,False
160,1/9/2019,0.8817197738708854,0.1265609301825419,0.35164191199275574,1.8700090647475136,1.4401435329178132,False,False
161,1/10/2019,0.07159812995928054,-0.896126061256245,-0.41278202536258557,2.7179687819914493,1.0870807954531911,False,False
162,1/11/2019,-0.9817471021936974,-1.2898949400603494,-0.41278202536258557,2.436820157420908,1.202361675647843,False,False
163,1/12/2019,-1.423447374942273,-1.2218523801778058,-0.41278202536258557,-0.8177730718805202,-1.051752570496432,True,False
164,1/13/2019,-0.734157962368509,-1.1407866206618327,-0.41278202536258557,-0.3238826699342034,-0.9143300598677351,True,False
165,1/14/2019,-0.9843976156552889,-1.0276750103624908,-0.41278202536258557,0.3828943074883151,0.11549642521141734,False,False
166,1/15/2019,-0.870893274475995,-0.7607725819200216,-0.41278202536258557,-0.12229953010310674,-0.8226348294832622,False,False
167,1/16/2019,-0.6600994980001603,-0.4621169588657215,-0.41278202536258557,-0.3690703917143353,-0.07968686046261554,False,False
168,1/17/2019,-0.8227162944974191,-0.6281993362134046,-0.41278202536258557,-0.05618067657131181,0.46446777444366205,False,False
169,1/18/2019,-0.31600048566124467,-0.5450849834966687,-0.3649625879727494,-1.1401031333680287,-1.778816326379611,False,False
170,1/19/2019,-0.3208337749147651,-0.7307753243374158,-0.41278202536258557,-0.621534604428578,-1.0151707463010522,True,False
171,1/20/2019,-0.691749746982832,-0.6521971422795113,3.452759909158915,1.2912284039416422,1.4971822982750833,True,False
172,1/21/2019,-2.745897679726386,-2.3335068477640992,-0.41278202536258557,2.5776707493798243,2.084898184361385,True,False
173,1/22/2019,-2.16184924283398,-1.5831364239412056,-0.41278202536258557,0.39111688037932113,1.1958635884552409,False,False
174,1/23/2019,-0.9873599542300314,-0.36319917288593945,-0.41278202536258557,-1.1579013607650173,0.28516870190709576,False,False
175,1/24/2019,0.8461717109740716,1.1395902679606007,4.58819672281471,0.9517870641847482,0.8815487042502,False,False
176,1/25/2019,0.19227444874055682,-0.21862702414627408,-0.41278202536258557,1.1317989605770986,1.0379841366646532,False,False
177,1/26/2019,-0.9553978801342088,-0.9240747256381083,-0.41278202536258557,-0.23369457613601294,-0.3747481529858789,True,False
178,1/27/2019,-0.5978903879307389,0.19987130115277088,-0.41278202536258557,-0.5266367457782604,0.3460581856007218,True,False
179,1/28/2019,-0.8121142406509999,-0.5251843638321073,-0.41278202536258557,0.2433447555437981,-0.2411763606935371,False,False
180,1/29/2019,-0.9814352770805678,-0.5102588990836937,0.168746305194273,-0.08389282887802618,-0.02240742520932283,False,False
181,1/30/2019,-1.2213847016340476,-0.4278761867958015,-0.15692055289168044,1.070820397865831,1.3549463897259397,False,False
